1,1,0,386,1,0,1,0,0,0,16342,0
1,1,0,0,0,0,0,0,0,0,33662,0
1,1,0,0,0,0,0,0,0,0,12012,0
1,1,0,0,0,0,0,0,0,0,14869,0
1,1,2,261,1,0,1,0,0,0,8530,0
1,1,0,0,0,0,0,0,0,0,9782,0
1,1,0,174,15,39,1,1,0,0,5194,0
1,1,0,0,0,0,0,0,0,0,13685,0
1,1,0,173,6,63,24,0,0,1,3042,0
1,1,0,619,1,0,1,0,0,0,14984,0
1,1,0,0,0,0,0,0,0,0,67138,0
1,1,0,95,6,125,24,0,1,0,18202,0
1,1,0,0,0,0,0,0,0,0,3214,0
1,1,0,589,3,89,35,0,0,1,5503,0
1,1,0,1617,1,0,1,0,0,0,5020,0
1,1,0,0,0,0,0,0,0,0,1044,0
1,1,2,404,15,28,1,0,0,1,1581,0
1,1,0,0,0,0,0,0,0,0,4750,0
1,1,0,306,1,39,1,1,0,1,1854,0
1,1,0,177,1,12,1,0,0,0,14912,0
1,1,0,101,6,112,24,0,0,1,7954,0
1,1,0,0,0,0,0,0,0,0,0,0
1,1,0,175,6,112,24,0,0,0,8057,0
1,1,0,0,0,0,0,0,0,0,15278,0
1,1,0,0,0,0,0,0,0,0,16432,0
1,1,0,300,6,78,24,0,0,0,13857,0
1,1,0,393,1,121,1,0,0,0,7312,0
1,1,0,291,15,33,1,0,0,0,2520,0
1,1,0,656,6,0,24,0,0,0,9115,0
1,1,0,0,0,0,0,0,0,0,10550,0
1,1,0,264,1,0,1,0,0,0,7607,0
1,1,0,403,1,0,1,0,1,0,7942,0
1,1,0,43,1,0,1,0,0,0,14881,0
1,1,0,0,0,0,0,1,0,1,2859,0
1,1,0,356,1,0,1,0,0,0,9768,0
1,1,0,27,6,0,24,0,0,0,1795,0
1,1,0,191,1,0,1,0,0,0,14881,0
1,0,0,610,6,36,24,0,0,1,10718,0
1,1,0,0,0,0,0,0,0,0,4320,0
1,1,0,0,0,130,0,0,0,0,2191,0
1,1,0,0,0,0,0,0,0,0,16566,0
1,1,0,0,0,0,0,0,0,0,25463,0
1,1,0,2283,2,116,1,0,0,0,2354,0
1,1,0,0,0,0,0,0,0,0,30952,0
1,1,0,424,1,55,1,0,0,0,3619,0
1,1,0,0,0,0,0,0,0,0,10258,0
1,1,2,641,1,9,1,0,0,0,2570,0
3,1,50,388,6,90,24,0,0,1,15484,0
1,1,0,83,1,97,1,0,0,0,2098,0
1,1,0,403,1,0,1,0,0,0,5020,0
1,1,0,288,1,0,1,0,0,0,11959,0
1,1,0,0,0,0,0,0,0,0,2030,0
1,1,50,403,6,95,24,1,0,1,14151,0
1,1,0,639,1,0,1,0,0,0,24343,0
1,1,0,0,0,0,0,0,0,0,34706,0
1,1,0,0,0,0,0,0,0,0,24743,0
1,1,0,0,0,70,0,0,0,0,6710,0
1,1,0,733,1,0,1,1,0,0,4503,0
1,1,0,0,0,0,0,0,0,0,4851,0
1,1,0,0,0,0,0,0,0,0,2107,0
1,1,0,0,0,0,0,0,0,0,34560,0
1,1,0,256,1,113,1,0,0,0,4354,0
1,1,0,0,0,0,0,0,0,0,36323,0
1,1,0,731,1,0,1,0,0,0,4169,0
1,1,0,0,0,0,0,0,0,0,12337,0
1,1,0,0,0,0,0,0,0,0,3096,0
1,1,0,0,0,0,0,0,0,0,16230,0
1,1,0,0,0,0,0,0,0,0,11790,0
1,1,0,0,0,0,0,0,0,0,32952,0
1,1,0,300,15,2,1,0,0,0,4320,0
1,1,0,625,1,0,1,0,0,0,14346,0
1,1,0,0,0,0,0,0,0,0,976,0
1,1,0,1972,1,70,1,0,0,0,26569,0
1,1,0,0,0,0,0,0,0,0,4341,0
1,1,0,2901,1,0,1,0,0,0,12325,0
1,1,0,0,0,0,0,0,0,0,3299,0
1,1,0,604,1,0,1,0,0,0,6481,0
1,1,0,2237,1,0,1,0,0,0,13790,0
1,1,0,3071,1,0,1,0,0,0,9799,0
1,1,0,1972,1,0,1,0,0,0,7942,0
1,1,0,0,0,0,0,0,0,1,10516,0
1,1,0,599,1,0,1,0,0,0,9434,0
1,1,0,600,1,0,1,0,0,0,20725,0
1,1,0,90,1,0,1,0,0,0,7607,0
1,1,2,690,6,104,24,1,0,1,3210,0
1,1,0,0,0,0,0,0,0,0,2898,0
1,1,2,288,6,130,24,0,0,1,6542,0
1,1,0,254,1,67,1,0,0,0,5964,0
1,1,0,0,0,0,0,0,0,0,40268,0
1,1,50,405,1,78,1,0,0,0,3619,0
1,1,0,2901,1,88,1,0,0,0,10864,0
1,1,0,107,1,130,1,0,0,0,1411,0
1,1,0,0,0,0,0,0,0,0,12565,0
1,1,0,0,0,0,0,0,0,0,6507,0
1,1,0,598,1,0,1,0,0,0,5599,0
1,1,0,0,0,0,0,0,0,0,9856,0
1,1,0,619,1,0,1,0,0,0,5068,0
1,1,0,703,6,39,24,0,0,0,16884,0
1,1,0,640,1,0,1,0,0,0,15095,0
1,1,0,95,6,0,24,0,0,0,11285,0
1,1,2,0,0,0,0,0,0,0,21305,0
1,1,0,0,0,0,0,0,0,0,39202,0
1,1,0,0,0,0,0,0,0,0,686,0
1,1,2,640,6,21,24,0,0,1,10908,0
1,1,0,0,0,0,0,0,0,0,32293,0
1,1,0,0,0,0,0,0,0,0,3154,0
1,1,0,0,0,0,0,0,0,0,5034,0
1,1,0,597,1,0,1,0,0,0,13847,0
1,1,0,395,6,55,24,0,0,0,13493,0
1,1,0,0,0,0,0,0,0,0,7861,0
1,1,0,56,1,109,1,0,0,0,10553,0
1,1,50,305,6,113,24,0,0,1,13475,0
1,1,0,0,0,0,0,1,0,0,7295,0
1,1,0,0,0,0,0,0,0,0,8319,0
1,1,2,637,6,78,24,1,0,1,3579,0
1,1,0,2895,1,17,1,0,0,0,13451,0
1,1,0,355,1,0,1,0,0,0,637,0
1,1,0,174,1,69,1,0,0,0,5368,0
1,1,2,651,15,78,24,1,0,1,3636,0
1,1,0,743,1,0,1,0,0,0,3193,0
1,1,0,600,1,0,1,0,0,0,12356,0
1,1,0,0,0,0,0,0,0,0,3249,0
1,1,0,0,0,0,0,0,0,0,700,0
1,1,0,0,0,0,0,0,0,0,5007,0
1,1,0,0,0,78,0,0,0,0,1988,0
1,1,0,622,6,34,24,0,1,0,14567,0
1,1,0,0,0,0,0,0,0,0,14163,0
1,1,0,4,1,0,1,0,0,0,8672,0
1,1,0,610,1,0,1,0,0,0,3193,0
1,1,0,584,1,9,1,0,0,0,16218,0
1,1,0,0,0,28,0,0,0,0,16079,0
1,1,0,51,1,130,1,0,0,0,4654,0
1,1,0,640,6,63,24,0,0,0,14395,0
1,1,0,276,6,112,24,0,0,0,7576,0
1,1,0,164,6,96,24,0,0,1,3924,0
1,1,0,362,1,0,1,0,0,0,9403,0
1,1,0,0,0,0,0,0,0,0,736,0
1,1,0,0,0,0,0,0,0,0,15368,0
1,1,0,0,0,55,0,0,0,1,5398,0
1,1,2,735,6,9,24,1,0,1,2874,0
1,1,0,56,6,113,24,0,0,0,3852,0
1,1,0,639,15,2,1,1,0,1,1484,0
1,0,0,1227,1,0,1,0,0,0,683,0
1,1,0,0,0,0,0,0,0,0,16061,0
3,1,2,405,6,84,24,1,0,1,5261,1
1,1,0,0,0,0,0,0,0,0,15610,0
1,1,0,0,0,12,0,0,0,0,12005,0
1,1,0,429,6,78,1,1,0,1,3657,0
1,1,0,422,15,67,1,0,0,0,2494,0
1,1,0,0,0,0,0,0,0,0,6126,0
1,1,0,641,6,130,24,0,0,0,16065,0
1,1,85,3096,3,17,1,1,0,1,5660,0
1,1,0,0,0,0,0,0,0,0,33450,0
1,1,0,0,0,0,0,0,0,0,3955,0
1,1,0,162,6,0,24,0,0,0,3280,0
1,1,0,0,0,0,0,0,0,0,35779,0
1,1,0,386,6,63,24,1,0,0,9768,0
1,1,0,664,1,14,1,0,0,0,5750,0
1,1,0,174,1,0,1,0,0,0,4654,0
1,1,0,0,0,77,0,0,0,0,1803,0
1,1,0,0,0,0,0,0,0,0,540,0
1,1,0,38,6,0,24,0,0,0,6835,0
1,1,0,0,0,0,0,0,0,0,15988,0
1,1,0,0,0,0,0,0,0,0,7777,0
1,1,0,174,1,0,1,0,0,0,5051,0
1,1,0,0,0,88,0,0,0,0,16172,0
1,1,0,0,0,0,0,0,0,0,28475,0
1,1,0,693,6,55,24,0,0,0,883,0
1,1,0,299,6,12,24,0,0,0,3924,0
1,1,0,395,6,112,24,0,0,0,9054,0
1,1,2,163,6,9,24,0,0,1,1099,0
1,1,0,703,1,90,1,0,0,0,6146,0
1,1,0,1400,1,0,1,0,0,0,1813,0
1,1,0,0,0,0,0,0,0,0,33478,0
1,1,0,254,1,112,1,0,0,0,14304,0
1,1,0,300,1,55,1,0,0,0,3590,0
1,1,0,11,6,59,24,1,0,1,8551,0
1,1,0,0,0,0,0,0,0,0,8548,0
1,1,2,95,1,0,1,0,0,0,12652,0
1,1,0,353,1,0,1,0,1,0,10864,0
1,1,0,0,0,0,0,0,0,0,22766,0
1,1,0,386,1,70,1,0,0,0,9058,0
1,1,0,0,0,0,0,0,0,0,6503,0
1,1,0,102,6,0,24,0,0,0,13122,0
1,1,0,605,1,84,1,1,0,0,12023,0
1,1,0,2063,1,0,1,0,0,0,4289,0
1,1,2,1313,6,130,1,1,0,1,3630,1
1,1,2,615,15,55,24,1,0,1,13651,0
1,1,0,86,1,0,1,0,1,0,10498,0
1,1,0,0,0,0,0,0,0,0,3613,0
1,1,0,724,1,130,1,0,0,0,2859,0
1,1,0,0,0,0,0,0,0,0,22886,0
1,1,2,639,1,95,1,0,0,0,528,0
1,1,0,625,6,130,1,0,0,0,2885,0
1,1,0,0,0,37,0,0,0,0,11769,0
1,1,0,288,6,130,1,0,0,0,2828,0
1,1,2,383,6,21,24,1,0,1,2859,0
1,1,2,256,1,130,1,0,0,1,5441,0
1,1,0,0,0,0,0,1,0,0,8799,0
1,1,0,1205,1,0,1,0,0,0,10529,0
1,1,0,0,0,0,0,0,0,0,54484,0
1,1,0,393,6,55,1,0,0,1,14149,0
1,1,0,0,0,0,0,0,0,1,6329,0
1,1,0,0,0,0,0,0,0,0,7956,0
1,1,0,383,15,109,1,0,0,0,2312,0
1,1,0,174,1,0,1,0,0,0,17073,0
1,1,0,0,0,0,0,0,0,0,13994,0
1,1,0,600,1,55,1,0,0,0,7698,0
1,1,0,367,1,0,1,0,0,0,3559,0
1,1,0,1,1,78,1,1,0,0,10010,0
1,1,0,715,6,17,24,0,0,0,6493,0
1,1,0,56,1,0,1,0,0,0,15816,0
1,1,0,4344,1,0,1,0,0,0,8307,0
1,1,0,0,0,0,0,0,0,0,994,0
1,1,0,0,0,0,0,0,0,0,24210,0
1,1,2,182,15,71,24,1,0,1,14588,0
1,1,0,0,0,0,0,0,0,0,11314,0
1,1,0,615,6,0,24,0,0,0,20028,0
1,1,0,728,6,127,24,0,0,0,12756,0
1,1,0,0,0,0,0,0,0,1,5020,0
1,1,0,0,0,0,0,1,0,0,11217,0
1,1,0,0,0,0,0,0,0,0,13112,0
1,1,0,2322,1,0,1,0,0,0,16342,0
1,1,2,396,2,130,34,0,0,1,6514,0
1,1,0,0,0,0,0,0,0,0,2795,0
1,1,0,0,0,0,0,0,0,0,4354,0
1,0,0,742,6,63,1,0,0,0,7706,0
1,1,0,2741,1,107,1,0,0,0,3676,0
1,1,0,655,6,55,24,0,0,0,15734,0
1,1,0,405,6,70,24,0,0,0,386,0
1,1,0,0,0,0,0,0,0,0,2495,0
1,1,0,0,0,0,0,0,0,0,25194,0
1,1,0,86,1,0,1,0,0,0,271,0
1,1,0,0,0,28,0,0,0,0,24411,0
1,1,0,40,1,0,1,0,0,0,5826,0
1,1,0,0,0,0,0,0,0,0,4354,0
1,1,0,383,1,0,1,0,0,0,6512,0
1,1,0,3530,15,9,1,0,0,0,1982,0
1,1,0,11,1,0,1,0,0,0,6481,0
1,1,0,0,0,0,0,0,0,0,7631,0
1,1,0,642,1,0,1,0,0,0,14583,0
1,1,0,173,1,130,1,0,0,1,3336,0
1,1,50,404,1,89,1,0,0,0,9618,0
1,1,0,615,6,28,24,0,0,1,1828,0
1,1,0,383,1,0,1,0,0,0,15643,0
1,1,0,0,0,103,0,0,0,1,3795,0
1,1,0,0,0,0,0,0,0,0,10661,0
1,1,0,0,0,0,0,0,0,0,6863,0
1,1,20,404,1,55,1,1,0,0,13640,0
1,1,0,605,1,0,1,0,0,0,18965,0
1,1,0,288,6,0,24,1,0,0,9780,0
1,1,0,288,1,0,1,0,0,0,13420,0
1,1,0,254,1,0,1,0,0,0,302,0
1,1,0,173,1,0,1,0,0,0,1367,0
1,1,0,697,1,96,1,0,0,0,13798,0
1,1,0,671,1,0,1,0,0,0,5051,0
1,1,0,0,0,0,0,0,0,0,5831,0
1,1,0,0,0,0,0,0,0,0,33905,0
1,1,0,0,0,0,0,0,0,0,19853,0
1,1,0,639,7,63,1,0,0,0,17833,0
1,1,0,0,0,0,0,0,0,0,8386,0
1,1,0,381,6,0,24,0,0,0,2116,0
1,1,0,627,4,27,1,0,0,0,2709,0
1,1,0,0,0,90,0,1,0,1,14151,0
1,1,0,0,0,10,0,0,0,0,708,0
1,1,2,703,1,0,1,0,0,0,9235,0
1,1,0,101,6,27,24,0,0,0,5148,0
1,1,0,287,1,0,1,0,0,0,1002,0
1,1,0,288,1,0,1,0,0,0,23282,0
1,1,0,0,0,0,0,0,0,0,2191,0
4,1,0,592,1,112,1,0,0,1,10864,0
1,1,0,693,1,55,1,0,0,0,8729,0
1,1,0,383,1,43,1,0,0,0,2859,0
1,1,0,1,1,55,1,0,0,0,7455,0
1,1,2,703,1,0,1,0,0,0,2664,0
1,1,0,0,0,0,0,0,0,0,18780,0
1,1,0,216,1,0,1,0,0,0,372,0
1,1,0,185,1,0,1,0,0,0,31093,0
1,1,0,0,0,88,0,0,0,0,3593,0
1,1,0,743,1,112,1,0,0,0,12721,0
1,1,0,0,0,0,0,0,0,0,836,0
1,1,2,715,6,9,24,1,0,1,14595,0
1,1,50,374,6,104,24,0,1,0,7325,0
1,1,0,0,0,70,0,0,0,0,13843,0
1,1,0,0,0,0,0,0,0,0,3662,0
1,1,0,0,0,0,0,0,0,0,7960,0
1,1,19,173,6,80,24,1,0,1,7242,0
1,1,0,261,1,130,1,0,0,0,1460,0
1,1,0,2106,1,0,1,0,0,0,12326,0
1,1,2,349,6,47,24,0,0,1,4074,1
1,1,0,624,6,0,24,0,0,0,15313,0
1,1,50,1,1,104,1,0,0,0,7637,0
1,1,0,720,6,96,24,0,0,0,515,0
1,1,0,264,1,55,1,0,0,0,1398,0
1,1,0,252,1,0,1,0,0,0,6191,0
1,1,0,0,0,78,0,1,0,0,1040,0
1,1,0,0,0,0,0,0,0,0,283,0
1,1,0,2772,1,63,1,0,0,0,1031,0
1,1,0,54,1,0,1,0,0,0,12737,0
1,1,0,0,0,0,0,0,0,0,13531,0
1,1,0,174,6,112,24,1,0,1,6703,1
1,1,0,0,0,0,0,0,0,0,2076,0
1,1,0,1125,1,112,1,1,0,0,6903,0
1,1,0,18,1,89,1,0,0,0,4476,0
1,1,0,417,6,130,24,0,0,0,10753,0
1,1,0,0,0,0,0,0,0,0,48224,0
1,1,0,0,0,0,0,0,0,0,18846,0
1,1,0,599,1,0,1,0,0,0,10895,0
1,1,0,2895,1,0,1,0,0,0,25108,0
1,1,0,0,0,0,0,0,0,0,10498,0
1,1,0,723,1,62,1,0,0,0,6535,0
1,1,0,0,0,0,0,0,0,0,5477,0
1,1,0,37,1,0,1,0,0,0,606,0
1,1,0,0,0,0,0,0,0,0,15461,0
1,1,0,0,0,0,0,0,0,0,9734,0
1,1,0,255,6,112,24,0,0,0,4022,0
1,1,0,690,6,0,24,0,0,0,10342,0
1,1,0,0,0,0,0,0,0,0,8408,0
1,1,0,367,6,80,24,0,0,0,13070,0
1,1,0,697,1,0,1,0,0,0,4654,0
1,1,0,0,0,0,0,0,0,1,3958,0
1,1,0,3575,1,90,1,1,0,0,8547,0
1,1,0,0,0,0,0,0,0,0,399,0
1,1,0,79,1,63,1,0,0,0,11279,0
1,1,0,185,6,88,24,0,0,0,9037,0
1,1,0,0,0,0,0,0,0,0,31277,0
1,1,0,622,6,0,24,0,0,0,11466,0
1,1,0,0,0,9,0,0,0,0,14749,0
3,0,2,54,6,78,24,1,0,1,5118,1
1,1,2,90,1,0,1,0,0,0,3280,0
1,1,2,694,1,114,1,0,0,0,9859,0
1,1,0,0,0,2,0,0,0,1,2541,0
1,1,0,0,0,0,0,0,0,0,11319,0
1,1,0,615,6,55,24,0,0,1,25200,0
1,1,0,0,0,0,0,0,0,0,3445,0
1,1,0,0,0,0,0,0,0,0,12013,0
1,0,2,684,1,55,1,1,0,1,10133,0
1,1,0,0,0,0,0,0,0,0,9513,0
1,1,0,0,0,0,0,0,0,0,10381,0
1,1,0,0,0,0,0,0,0,0,4830,0
1,1,0,0,0,0,0,0,0,0,0,0
1,1,0,1553,1,0,1,0,0,0,13420,0
1,1,0,0,0,0,0,0,0,0,17846,0
1,1,2,70,6,84,1,1,0,1,13112,1
1,1,0,0,0,0,0,0,0,0,18399,0
1,1,0,600,1,0,1,0,0,0,15643,0
1,1,0,0,0,0,0,0,0,0,17803,0
1,1,0,393,6,0,24,0,0,0,1715,0
1,1,0,403,6,0,24,0,0,0,12170,0
1,1,0,2501,1,9,1,0,0,0,1243,0
1,1,0,0,0,0,0,0,0,0,11712,0
1,1,0,374,15,2,1,0,0,1,9093,0
1,1,0,690,1,0,1,0,0,0,25743,0
1,1,0,391,1,112,1,0,0,0,21670,0
1,1,2,161,15,0,1,0,0,0,2494,0
1,1,0,191,1,0,1,0,0,0,3193,0
1,1,2,703,1,0,1,0,0,0,7227,0
1,1,0,0,0,43,0,0,0,0,20406,0
1,1,0,1598,1,0,1,0,0,0,9768,0
1,1,0,0,0,55,0,0,0,0,5400,0
1,1,2,295,6,78,24,1,0,1,5467,1
1,1,0,597,1,0,1,0,0,0,13847,0
1,1,0,584,1,0,1,0,0,0,4708,0
1,1,0,0,0,104,0,0,0,0,7342,0
1,1,0,0,0,0,0,0,0,0,7207,0
1,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,3936,0
1,1,0,664,6,17,24,0,0,0,4197,0
1,1,0,38,6,130,24,0,0,0,13420,0
1,1,0,0,0,0,0,0,0,0,3087,0
1,0,0,0,0,0,0,0,0,0,2877,0
1,1,0,599,1,0,1,0,0,0,13300,0
1,1,0,2983,1,82,1,1,1,0,10164,0
1,1,2,11,1,113,1,0,0,1,8386,0
1,1,0,0,0,0,0,0,0,0,21291,0
1,1,0,108,6,0,24,0,0,1,1832,0
1,1,0,0,0,0,0,0,0,0,2125,0
1,1,0,711,1,89,1,0,0,0,16002,0
1,1,0,3512,1,21,1,0,0,0,12709,0
1,1,2,261,1,0,1,0,0,0,25162,0
1,1,0,86,6,112,24,0,0,0,18952,0
1,1,0,391,1,0,1,0,0,0,851,0
1,1,0,690,1,0,1,0,1,0,28539,0
1,1,0,310,1,0,1,0,1,0,6481,0
1,1,0,2918,1,0,1,0,0,0,19995,0
1,1,0,722,1,0,1,0,0,0,668,0
1,1,0,0,0,0,0,0,0,0,2844,0
1,1,0,254,1,0,1,0,0,0,5416,0
1,1,0,0,0,0,0,0,0,0,9094,0
1,1,2,261,1,39,1,0,0,0,4148,0
1,1,0,0,0,0,0,0,0,0,38,0
1,1,0,640,6,23,24,0,0,0,18899,0
1,1,50,685,1,9,1,0,0,0,11648,0
1,1,0,0,0,63,0,0,0,0,14210,0
1,1,0,0,0,43,0,0,0,0,4748,0
1,1,0,0,0,16,0,1,0,0,2657,0
1,1,0,164,1,0,1,0,0,0,16708,0
1,1,0,0,0,0,0,0,0,0,22060,0
1,1,0,0,0,0,0,0,0,0,11443,0
1,1,0,0,0,0,0,0,0,0,37248,0
1,1,0,417,6,104,24,0,0,0,7298,0
1,1,20,685,1,90,1,0,0,0,9639,0
1,1,0,0,0,0,0,0,0,0,28414,0
1,1,0,392,1,9,1,0,0,0,8672,0
1,1,0,0,0,0,0,0,0,0,5854,0
1,1,0,108,1,0,1,0,0,0,2463,0
1,1,0,0,0,0,0,0,0,0,8033,0
1,1,2,703,1,74,1,0,0,0,25074,0
1,1,0,0,0,0,0,0,0,0,14731,0
1,1,0,0,0,0,0,0,0,0,7260,0
1,1,0,4850,6,88,24,0,0,0,21207,0
1,1,0,403,7,40,1,0,0,1,18534,0
1,1,0,354,6,17,24,0,0,0,13420,0
1,1,0,0,0,0,0,0,0,0,12067,0
1,1,0,0,0,0,0,0,0,0,9352,0
1,1,0,0,0,0,0,0,0,0,373,0
1,1,0,0,0,0,0,0,0,0,17490,0
1,1,0,0,0,0,0,0,0,0,9165,0
1,1,2,684,6,104,24,0,0,1,3559,0
1,1,0,0,0,0,0,0,0,0,27026,0
1,1,0,2508,1,0,1,0,0,0,5385,0
1,1,0,174,1,67,1,0,0,0,5781,0
1,1,0,599,1,21,1,0,0,0,10529,0
1,1,0,0,0,0,0,0,0,0,13112,0
1,1,0,0,0,0,0,0,0,0,8261,0
1,1,2,715,6,104,1,1,0,1,15528,1
1,1,0,0,0,0,0,0,0,0,3955,0
1,1,0,1379,15,75,1,0,0,0,10133,0
1,1,0,383,1,0,1,0,0,0,9799,0
1,1,0,640,6,78,24,1,0,1,15121,0
1,1,0,0,0,116,0,0,0,0,16034,0
1,1,0,3126,1,63,1,0,0,0,6157,0
1,1,0,0,0,0,0,0,0,0,4351,0
1,1,0,429,6,130,24,1,0,1,5838,0
1,1,0,287,1,0,1,0,0,0,10864,0
1,1,0,0,0,0,0,0,0,0,2571,0
1,1,2,703,1,112,1,1,0,0,6665,0
1,1,0,2508,1,0,1,0,0,0,16442,0
1,1,0,70,6,130,24,0,0,0,6168,0
1,1,0,684,1,0,1,0,0,0,5020,0
1,1,0,659,6,0,24,0,0,0,14256,0
1,1,0,625,1,63,1,0,0,0,9496,0
1,1,0,0,0,0,0,0,0,0,10878,0
1,1,0,0,0,0,0,0,0,0,17122,0
1,1,0,300,6,0,24,0,0,0,6947,0
1,1,0,298,1,63,1,0,0,0,2884,0
1,1,0,0,0,0,0,0,0,0,135,0
1,1,0,640,6,0,24,0,0,0,26636,0
1,1,0,254,1,112,1,0,0,0,14031,0
1,1,0,711,1,0,1,0,0,0,8078,0
1,1,0,597,1,0,1,0,0,0,15643,0
1,1,0,0,0,0,0,0,0,0,25804,0
1,1,0,2840,1,0,1,0,0,0,1002,0
1,1,0,671,1,88,1,0,0,0,11563,0
1,1,0,3073,1,0,1,0,0,0,13786,0
1,1,0,0,0,0,0,0,0,0,12721,0
1,1,0,0,0,0,0,0,0,0,23282,0
1,1,0,615,7,112,1,0,0,0,11575,0
1,1,0,417,6,55,24,1,0,0,5999,0
1,1,2,4,6,104,24,1,0,1,9037,1
1,1,0,0,0,0,0,0,0,0,13874,0
1,1,0,0,0,0,0,0,0,0,14403,0
1,1,0,622,1,0,1,0,0,0,14942,0
1,1,0,655,6,55,24,0,0,0,13551,0
1,1,0,598,1,0,1,0,0,0,15643,0
1,1,0,0,0,0,0,0,0,0,13780,0
1,1,0,685,1,130,1,0,0,0,10347,0
1,1,0,383,1,130,1,0,0,0,7607,0
1,0,50,639,6,126,24,1,0,1,3663,0
1,1,0,0,0,0,0,0,0,0,877,0
1,1,0,185,6,130,1,0,0,1,5416,0
1,1,0,379,1,96,1,0,0,0,5261,0
1,1,0,605,1,0,1,0,0,0,23780,0
1,1,0,599,1,0,1,0,0,0,637,0
1,1,2,703,1,0,1,0,1,0,12890,0
1,1,0,0,0,0,0,0,0,0,16234,0
1,1,0,161,1,114,1,0,0,1,527,0
1,1,0,728,6,0,24,0,0,0,11939,0
1,1,0,2805,1,0,1,0,0,0,20430,0
1,1,0,0,0,0,0,0,0,0,11939,0
1,1,0,597,1,0,1,0,0,0,13847,0
1,1,0,0,0,0,0,0,0,0,2657,0
1,1,0,0,0,9,0,0,0,0,16052,0
1,1,0,0,0,0,0,0,0,0,2177,0
1,1,0,668,6,28,24,0,0,1,3270,0
1,1,0,3126,1,0,1,0,0,0,683,0
1,1,0,0,0,112,0,0,0,0,7123,0
1,1,0,18,1,0,1,0,0,0,4459,0
1,1,0,0,0,0,0,0,1,0,14238,0
1,1,0,0,0,0,0,0,0,0,9145,0
1,1,0,0,0,43,0,0,0,0,12014,0
1,1,0,0,0,0,0,0,0,0,6164,0
1,1,0,310,1,0,1,0,0,1,12690,0
1,1,0,0,0,0,0,0,0,0,31293,0
1,1,0,0,0,0,0,0,0,0,3270,0
1,1,0,256,6,0,24,0,0,0,17556,0
1,1,0,388,6,0,24,0,0,0,14721,0
1,1,0,605,1,130,1,0,1,0,17492,0
1,1,0,640,1,0,1,0,1,0,18045,0
1,1,0,722,6,43,24,0,0,0,11544,0
